date,season,year,month,hour,holiday,weekday,workingday,weather_condition,temperature,feeling_temperature,humidity,wind_speed,casual_rentals,registered_rentals,total_rentals,day_type
2011-06-02,2,0,6,12,0,3,1,1,27.72,28.002199999999995,25.0,31.0009,39,193,232,Weekday
2011-06-02,2,0,6,13,0,3,1,1,29.6,28.998799999999996,24.0,23.9994,35,168,203,Weekday
2011-06-02,2,0,6,14,0,3,1,1,28.660000000000004,28.002199999999995,24.0,22.0028,43,142,185,Weekday
2011-06-02,2,0,6,15,0,3,1,1,29.6,28.998799999999996,21.0,26.0027,44,144,188,Weekday
2011-06-02,2,0,6,16,0,3,1,1,29.6,28.998799999999996,22.0,32.9975,63,255,318,Weekday
2011-06-02,2,0,6,17,0,3,1,1,27.72,26.998999999999995,20.0,35.0008,88,484,572,Weekday
2011-06-02,2,0,6,18,0,3,1,1,26.78,26.998999999999995,22.0,26.0027,74,451,525,Weekday
2011-06-02,2,0,6,19,0,3,1,1,25.839999999999996,26.002399999999994,23.0,19.999499999999998,58,321,379,Weekday
2011-06-02,2,0,6,20,0,3,1,1,24.9,26.002399999999994,24.0,12.998000000000001,51,286,337,Weekday
2011-06-02,2,0,6,21,0,3,1,1,23.020000000000003,24.999200000000002,31.0,12.998000000000001,33,215,248,Weekday
2011-06-02,2,0,6,22,0,3,1,1,22.080000000000002,24.999200000000002,33.0,16.997899999999998,14,141,155,Weekday
2011-06-02,2,0,6,23,0,3,1,1,21.14,24.999200000000002,35.0,15.001299999999999,23,89,112,Weekday
2011-06-03,2,0,6,0,0,4,1,1,21.14,24.999200000000002,38.0,19.0012,15,53,68,Weekday
2011-06-03,2,0,6,1,0,4,1,1,20.2,24.999200000000002,38.0,23.9994,7,15,22,Weekday
2011-06-03,2,0,6,2,0,4,1,1,18.320000000000004,18.9998,43.0,15.001299999999999,0,12,12,Weekday
2011-06-03,2,0,6,3,0,4,1,1,17.380000000000003,18.0032,49.0,15.001299999999999,0,5,5,Weekday
2011-06-03,2,0,6,4,0,4,1,1,16.44,17.0,48.0,22.0028,1,5,6,Weekday
2011-06-03,2,0,6,5,0,4,1,1,16.44,17.0,48.0,23.9994,4,24,28,Weekday
2011-06-03,2,0,6,6,0,4,1,1,17.380000000000003,18.0032,45.0,19.999499999999998,8,98,106,Weekday
2011-06-03,2,0,6,7,0,4,1,1,17.380000000000003,18.0032,45.0,16.997899999999998,25,252,277,Weekday
2011-06-03,2,0,6,8,0,4,1,2,18.320000000000004,18.9998,43.0,22.0028,31,471,502,Weekday
2011-06-03,2,0,6,9,0,4,1,1,19.259999999999998,20.003,40.0,11.0014,36,194,230,Weekday
2011-06-03,2,0,6,10,0,4,1,1,21.14,24.999200000000002,33.0,16.997899999999998,54,107,161,Weekday
2011-06-03,2,0,6,11,0,4,1,1,22.080000000000002,24.999200000000002,31.0,22.0028,57,135,192,Weekday
2011-06-03,2,0,6,12,0,4,1,1,23.020000000000003,24.999200000000002,27.0,19.0012,51,208,259,Weekday
2011-06-03,2,0,6,13,0,4,1,1,23.96,24.999200000000002,26.0,16.997899999999998,58,190,248,Weekday
2011-06-03,2,0,6,14,0,4,1,1,24.9,26.002399999999994,28.000000000000004,19.0012,66,174,240,Weekday
2011-06-03,2,0,6,15,0,4,1,1,24.9,26.002399999999994,28.000000000000004,19.0012,56,156,212,Weekday
2011-06-03,2,0,6,16,0,4,1,1,25.839999999999996,26.002399999999994,26.0,22.0028,63,286,349,Weekday
2011-06-03,2,0,6,17,0,4,1,1,25.839999999999996,26.002399999999994,25.0,19.0012,73,485,558,Weekday
2011-06-03,2,0,6,18,0,4,1,1,24.9,26.002399999999994,24.0,19.999499999999998,76,488,564,Weekday
2011-06-03,2,0,6,19,0,4,1,1,23.96,24.999200000000002,26.0,19.0012,53,338,391,Weekday
2011-06-03,2,0,6,20,0,4,1,1,22.080000000000002,24.999200000000002,28.999999999999996,11.0014,57,236,293,Weekday
2011-06-03,2,0,6,21,0,4,1,1,22.080000000000002,24.999200000000002,28.999999999999996,7.0015,51,196,247,Weekday
2011-06-03,2,0,6,22,0,4,1,1,21.14,24.999200000000002,35.0,0.0,26,145,171,Weekday
2011-06-03,2,0,6,23,0,4,1,1,19.259999999999998,20.003,46.0,7.0015,30,141,171,Weekday
2011-06-04,2,0,6,0,0,5,0,1,18.320000000000004,18.9998,52.0,0.0,24,69,93,Weekend
2011-06-04,2,0,6,1,0,5,0,1,17.380000000000003,18.0032,64.0,7.0015,14,80,94,Weekend
2011-06-04,2,0,6,2,0,5,0,1,17.380000000000003,18.0032,56.00000000000001,12.998000000000001,18,41,59,Weekend
2011-06-04,2,0,6,3,0,5,0,1,16.44,17.0,59.0,7.0015,8,10,18,Weekend
2011-06-04,2,0,6,4,0,5,0,1,16.44,17.0,59.0,6.0032,4,11,15,Weekend
2011-06-04,2,0,6,5,0,5,0,1,15.5,15.9968,64.0,0.0,3,5,8,Weekend
2011-06-04,2,0,6,6,0,5,0,1,17.380000000000003,18.0032,60.0,0.0,11,17,28,Weekend
2011-06-04,2,0,6,7,0,5,0,1,18.320000000000004,18.9998,56.00000000000001,0.0,27,60,87,Weekend
2011-06-04,2,0,6,8,0,5,0,1,20.2,24.999200000000002,46.0,6.0032,29,96,125,Weekend
2011-06-04,2,0,6,9,0,5,0,1,21.14,24.999200000000002,43.0,8.9981,55,169,224,Weekend
2011-06-04,2,0,6,10,0,5,0,1,22.080000000000002,24.999200000000002,38.0,7.0015,115,202,317,Weekend
2011-06-04,2,0,6,11,0,5,0,1,23.020000000000003,24.999200000000002,36.0,8.9981,120,249,369,Weekend
2011-06-04,2,0,6,12,0,5,0,1,24.9,26.002399999999994,32.0,11.0014,150,270,420,Weekend
2011-06-04,2,0,6,13,0,5,0,1,26.78,26.998999999999995,28.000000000000004,8.9981,188,268,456,Weekend
2011-06-04,2,0,6,14,0,5,0,1,26.78,26.998999999999995,33.0,15.001299999999999,193,258,451,Weekend
2011-06-04,2,0,6,15,0,5,0,2,26.78,26.998999999999995,27.0,27.999299999999998,180,224,404,Weekend
2011-06-04,2,0,6,16,0,5,0,2,25.839999999999996,26.998999999999995,30.0,8.9981,168,272,440,Weekend
2011-06-04,2,0,6,17,0,5,0,2,25.839999999999996,26.998999999999995,34.0,16.997899999999998,142,202,344,Weekend
2011-06-04,2,0,6,18,0,5,0,2,26.78,26.998999999999995,30.0,11.0014,127,214,341,Weekend
2011-06-04,2,0,6,19,0,5,0,2,24.9,26.002399999999994,39.0,6.0032,79,206,285,Weekend
2011-06-04,2,0,6,20,0,5,0,2,24.9,26.998999999999995,48.0,6.0032,90,149,239,Weekend
2011-06-04,2,0,6,21,0,5,0,2,23.020000000000003,24.999200000000002,47.0,7.0015,46,139,185,Weekend
2011-06-04,2,0,6,22,0,5,0,1,22.080000000000002,24.999200000000002,56.99999999999999,15.001299999999999,49,141,190,Weekend
2011-06-04,2,0,6,23,0,5,0,2,22.080000000000002,24.999200000000002,56.99999999999999,0.0,29,121,150,Weekend
2011-06-05,2,0,6,0,0,6,0,1,22.080000000000002,24.999200000000002,56.99999999999999,6.0032,23,90,113,Weekend
2011-06-05,2,0,6,1,0,6,0,2,22.080000000000002,24.999200000000002,61.0,11.0014,26,70,96,Weekend
2011-06-05,2,0,6,2,0,6,0,2,22.080000000000002,24.999200000000002,61.0,11.0014,16,48,64,Weekend
2011-06-05,2,0,6,3,0,6,0,2,21.14,24.0026,65.0,11.0014,22,25,47,Weekend
2011-06-05,2,0,6,4,0,6,0,2,21.14,24.0026,65.0,11.0014,4,8,12,Weekend
2011-06-05,2,0,6,5,0,6,0,2,21.14,24.0026,61.0,8.9981,1,5,6,Weekend
2011-06-05,2,0,6,6,0,6,0,2,21.14,24.0026,61.0,7.0015,10,11,21,Weekend
2011-06-05,2,0,6,7,0,6,0,2,20.2,22.9994,73.0,16.997899999999998,8,19,27,Weekend
2011-06-05,2,0,6,8,0,6,0,2,20.2,22.9994,73.0,16.997899999999998,24,74,98,Weekend
2011-06-05,2,0,6,9,0,6,0,2,20.2,22.0028,78.0,12.998000000000001,53,111,164,Weekend
2011-06-05,2,0,6,10,0,6,0,2,21.14,22.9994,73.0,6.0032,83,168,251,Weekend
2011-06-05,2,0,6,11,0,6,0,2,22.080000000000002,24.0026,69.0,7.0015,121,214,335,Weekend
2011-06-05,2,0,6,12,0,6,0,2,22.080000000000002,24.0026,69.0,7.0015,123,212,335,Weekend
2011-06-05,2,0,6,13,0,6,0,1,23.020000000000003,24.999200000000002,65.0,7.0015,154,213,367,Weekend
2011-06-05,2,0,6,14,0,6,0,1,24.9,26.998999999999995,57.99999999999999,11.0014,161,224,385,Weekend
2011-06-05,2,0,6,15,0,6,0,1,24.9,26.998999999999995,54.0,0.0,161,256,417,Weekend
2011-06-05,2,0,6,16,0,6,0,1,25.839999999999996,28.002199999999995,51.0,6.0032,138,260,398,Weekend
2011-06-05,2,0,6,17,0,6,0,1,26.78,28.002199999999995,51.0,0.0,126,264,390,Weekend
2011-06-05,2,0,6,18,0,6,0,1,24.9,26.998999999999995,57.99999999999999,7.0015,124,239,363,Weekend
2011-06-05,2,0,6,19,0,6,0,1,23.96,26.002399999999994,65.0,11.0014,108,249,357,Weekend
2011-06-05,2,0,6,20,0,6,0,1,23.020000000000003,24.999200000000002,69.0,12.998000000000001,84,195,279,Weekend
2011-06-05,2,0,6,21,0,6,0,1,22.080000000000002,24.0026,73.0,11.0014,54,111,165,Weekend
2011-06-05,2,0,6,22,0,6,0,1,22.080000000000002,22.9994,78.0,15.001299999999999,36,94,130,Weekend
2011-06-05,2,0,6,23,0,6,0,1,21.14,22.9994,78.0,8.9981,25,61,86,Weekend
2011-06-06,2,0,6,0,0,0,1,1,21.14,22.9994,78.0,8.9981,11,18,29,Weekday
2011-06-06,2,0,6,1,0,0,1,1,20.2,20.9996,83.0,8.9981,9,5,14,Weekday
2011-06-06,2,0,6,2,0,0,1,1,19.259999999999998,20.003,88.0,7.0015,4,4,8,Weekday
2011-06-06,2,0,6,3,0,0,1,1,19.259999999999998,20.003,88.0,0.0,2,3,5,Weekday
2011-06-06,2,0,6,4,0,0,1,1,18.320000000000004,18.9998,94.0,7.0015,4,4,8,Weekday
2011-06-06,2,0,6,5,0,0,1,1,18.320000000000004,18.9998,88.0,6.0032,7,24,31,Weekday
2011-06-06,2,0,6,6,0,0,1,1,19.259999999999998,20.003,88.0,0.0,11,101,112,Weekday
2011-06-06,2,0,6,7,0,0,1,1,21.14,22.9994,78.0,7.0015,18,281,299,Weekday
2011-06-06,2,0,6,8,0,0,1,1,22.080000000000002,24.0026,73.0,6.0032,28,410,438,Weekday
2011-06-06,2,0,6,9,0,0,1,1,24.9,26.998999999999995,57.99999999999999,11.0014,26,162,188,Weekday
2011-06-06,2,0,6,10,0,0,1,1,25.839999999999996,28.002199999999995,51.0,15.001299999999999,31,64,95,Weekday
2011-06-06,2,0,6,11,0,0,1,1,26.78,28.002199999999995,42.0,8.9981,39,72,111,Weekday
2011-06-06,2,0,6,12,0,0,1,1,27.72,28.002199999999995,37.0,11.0014,25,128,153,Weekday
2011-06-06,2,0,6,13,0,0,1,1,28.660000000000004,28.998799999999996,35.0,0.0,28,152,180,Weekday
2011-06-06,2,0,6,14,0,0,1,1,28.660000000000004,28.998799999999996,31.0,8.9981,46,99,145,Weekday
2011-06-06,2,0,6,15,0,0,1,1,29.6,30.001999999999995,28.999999999999996,12.998000000000001,38,127,165,Weekday
2011-06-06,2,0,6,16,0,0,1,1,27.72,28.002199999999995,33.0,8.9981,34,233,267,Weekday
2011-06-06,2,0,6,17,0,0,1,1,28.660000000000004,28.998799999999996,33.0,19.0012,63,516,579,Weekday
2011-06-06,2,0,6,18,0,0,1,1,27.72,28.002199999999995,31.0,8.9981,56,500,556,Weekday
2011-06-06,2,0,6,19,0,0,1,1,25.839999999999996,28.002199999999995,54.0,12.998000000000001,64,343,407,Weekday
2011-06-06,2,0,6,20,0,0,1,1,23.96,26.002399999999994,61.0,8.9981,59,277,336,Weekday
2011-06-06,2,0,6,21,0,0,1,1,23.020000000000003,24.999200000000002,56.99999999999999,6.0032,29,160,189,Weekday
2011-06-06,2,0,6,22,0,0,1,1,23.020000000000003,24.999200000000002,61.0,6.0032,36,137,173,Weekday
2011-06-06,2,0,6,23,0,0,1,1,22.080000000000002,24.0026,69.0,6.0032,5,55,60,Weekday
2011-06-07,2,0,6,0,0,1,1,1,22.080000000000002,24.0026,65.0,6.0032,5,15,20,Weekday
2011-06-07,2,0,6,1,0,1,1,1,21.14,24.0026,69.0,8.9981,2,2,4,Weekday
2011-06-07,2,0,6,2,0,1,1,1,20.2,22.9994,73.0,6.0032,3,2,5,Weekday
2011-06-07,2,0,6,3,0,1,1,1,20.2,22.9994,73.0,6.0032,1,1,2,Weekday
2011-06-07,2,0,6,4,0,1,1,1,19.259999999999998,20.003,83.0,8.9981,2,3,5,Weekday
2011-06-07,2,0,6,5,0,1,1,1,19.259999999999998,20.003,88.0,11.0014,2,30,32,Weekday
2011-06-07,2,0,6,6,0,1,1,1,20.2,22.0028,78.0,8.9981,10,116,126,Weekday
2011-06-07,2,0,6,7,0,1,1,2,22.080000000000002,24.0026,69.0,12.998000000000001,23,311,334,Weekday
2011-06-07,2,0,6,8,0,1,1,2,23.96,26.002399999999994,61.0,8.9981,45,432,477,Weekday
2011-06-07,2,0,6,9,0,1,1,2,25.839999999999996,28.002199999999995,57.99999999999999,15.001299999999999,27,190,217,Weekday
2011-06-07,2,0,6,10,0,1,1,2,27.72,28.998799999999996,48.0,12.998000000000001,37,86,123,Weekday
2011-06-07,2,0,6,11,0,1,1,2,27.72,30.001999999999995,52.0,16.997899999999998,38,113,151,Weekday
2011-06-07,2,0,6,12,0,1,1,2,29.6,32.001799999999996,46.0,19.0012,42,141,183,Weekday
2011-06-07,2,0,6,13,0,1,1,2,29.6,32.001799999999996,43.0,16.997899999999998,55,141,196,Weekday
2011-06-07,2,0,6,14,0,1,1,2,29.6,32.001799999999996,43.0,19.0012,34,112,146,Weekday
2011-06-07,2,0,6,15,0,1,1,2,30.54,32.9984,41.0,22.0028,56,127,183,Weekday
2011-06-07,2,0,6,16,0,1,1,1,29.6,30.998599999999996,38.0,15.001299999999999,55,253,308,Weekday
2011-06-07,2,0,6,17,0,1,1,1,29.6,32.001799999999996,43.0,16.997899999999998,64,475,539,Weekday
2011-06-07,2,0,6,18,0,1,1,1,28.660000000000004,30.001999999999995,46.0,19.0012,72,479,551,Weekday
2011-06-07,2,0,6,19,0,1,1,1,27.72,28.998799999999996,48.0,16.997899999999998,69,355,424,Weekday
2011-06-07,2,0,6,20,0,1,1,1,26.78,28.998799999999996,56.00000000000001,8.9981,45,301,346,Weekday
2011-06-07,2,0,6,21,0,1,1,1,25.839999999999996,28.998799999999996,70.0,8.9981,31,187,218,Weekday
2011-06-07,2,0,6,22,0,1,1,1,24.9,26.998999999999995,65.0,8.9981,27,126,153,Weekday
2011-06-07,2,0,6,23,0,1,1,1,23.96,26.002399999999994,79.0,7.0015,18,72,90,Weekday
2011-06-08,2,0,6,0,0,2,1,1,23.020000000000003,22.9994,89.0,8.9981,12,29,41,Weekday
2011-06-08,2,0,6,1,0,2,1,1,23.020000000000003,24.0026,78.0,0.0,3,20,23,Weekday
2011-06-08,2,0,6,2,0,2,1,1,22.080000000000002,22.0028,89.0,6.0032,0,7,7,Weekday
2011-06-08,2,0,6,3,0,2,1,1,22.080000000000002,22.0028,89.0,6.0032,2,1,3,Weekday
2011-06-08,2,0,6,4,0,2,1,1,21.14,22.0028,83.0,0.0,0,6,6,Weekday
2011-06-08,2,0,6,5,0,2,1,1,21.14,20.9996,88.0,0.0,0,21,21,Weekday
2011-06-08,2,0,6,6,0,2,1,1,22.080000000000002,22.0028,89.0,8.9981,13,103,116,Weekday
2011-06-08,2,0,6,7,0,2,1,1,23.020000000000003,24.999200000000002,74.0,7.0015,24,329,353,Weekday
2011-06-08,2,0,6,8,0,2,1,1,27.72,30.998599999999996,57.99999999999999,11.0014,46,435,481,Weekday
2011-06-08,2,0,6,9,0,2,1,1,27.72,30.998599999999996,57.99999999999999,11.0014,34,168,202,Weekday
2011-06-08,2,0,6,10,0,2,1,1,30.54,32.9984,43.0,15.001299999999999,27,63,90,Weekday
2011-06-08,2,0,6,11,0,2,1,1,31.479999999999997,34.0016,41.0,12.998000000000001,28,106,134,Weekday
2011-06-08,2,0,6,12,0,2,1,1,33.36,38.001200000000004,42.0,8.9981,15,134,149,Weekday
2011-06-08,2,0,6,13,0,2,1,1,34.300000000000004,40.001000000000005,42.0,0.0,20,116,136,Weekday
2011-06-08,2,0,6,14,0,2,1,1,35.24,42.0008,40.0,16.997899999999998,44,111,155,Weekday
2011-06-08,2,0,6,15,0,2,1,1,35.24,42.0008,40.0,11.0014,28,100,128,Weekday
2011-06-08,2,0,6,16,0,2,1,1,35.24,42.0008,40.0,15.001299999999999,34,199,233,Weekday
2011-06-08,2,0,6,17,0,2,1,1,35.24,40.001000000000005,35.0,15.001299999999999,80,426,506,Weekday
2011-06-08,2,0,6,18,0,2,1,1,34.300000000000004,38.001200000000004,37.0,15.001299999999999,61,398,459,Weekday
2011-06-08,2,0,6,19,0,2,1,1,30.54,36.998000000000005,59.0,8.9981,61,323,384,Weekday
2011-06-08,2,0,6,20,0,2,1,1,29.6,36.001400000000004,63.0,8.9981,55,225,280,Weekday
2011-06-08,2,0,6,21,0,2,1,1,29.6,36.998000000000005,66.0,8.9981,34,168,202,Weekday
2011-06-08,2,0,6,22,0,2,1,1,27.72,32.9984,75.0,11.0014,37,139,176,Weekday
2011-06-08,2,0,6,23,0,2,1,1,27.72,32.9984,75.0,12.998000000000001,18,98,116,Weekday
2011-06-09,2,0,6,0,0,3,1,2,26.78,30.998599999999996,79.0,8.9981,7,40,47,Weekday
2011-06-09,2,0,6,1,0,3,1,1,26.78,30.998599999999996,79.0,7.0015,3,13,16,Weekday
2011-06-09,2,0,6,2,0,3,1,2,25.839999999999996,30.998599999999996,84.0,11.0014,0,6,6,Weekday
2011-06-09,2,0,6,3,0,3,1,2,25.839999999999996,30.998599999999996,84.0,7.0015,0,2,2,Weekday
2011-06-09,2,0,6,4,0,3,1,2,25.839999999999996,30.001999999999995,79.0,6.0032,2,4,6,Weekday
2011-06-09,2,0,6,5,0,3,1,2,24.9,28.002199999999995,84.0,0.0,1,19,20,Weekday
2011-06-09,2,0,6,6,0,3,1,2,25.839999999999996,30.998599999999996,84.0,6.0032,13,105,118,Weekday
2011-06-09,2,0,6,7,0,3,1,2,25.839999999999996,30.001999999999995,79.0,8.9981,31,283,314,Weekday
2011-06-09,2,0,6,8,0,3,1,2,27.72,32.001799999999996,70.0,7.0015,32,400,432,Weekday
2011-06-09,2,0,6,9,0,3,1,1,31.479999999999997,36.001400000000004,49.0,0.0,20,148,168,Weekday
2011-06-09,2,0,6,10,0,3,1,1,32.42,38.001200000000004,50.0,19.0012,20,74,94,Weekday
2011-06-09,2,0,6,11,0,3,1,1,34.300000000000004,40.001000000000005,42.0,15.001299999999999,36,82,118,Weekday
2011-06-09,2,0,6,12,0,3,1,1,35.24,40.001000000000005,35.0,12.998000000000001,40,100,140,Weekday
2011-06-09,2,0,6,13,0,3,1,1,34.300000000000004,38.001200000000004,37.0,6.0032,18,118,136,Weekday
2011-06-09,2,0,6,14,0,3,1,1,35.24,42.0008,40.0,12.998000000000001,25,93,118,Weekday
2011-06-09,2,0,6,15,0,3,1,1,36.18,38.997800000000005,31.0,11.0014,18,86,104,Weekday
2011-06-09,2,0,6,16,0,3,1,1,35.24,38.997800000000005,33.0,8.9981,30,170,200,Weekday
2011-06-09,2,0,6,17,0,3,1,1,34.300000000000004,38.001200000000004,37.0,16.997899999999998,54,355,409,Weekday
2011-06-09,2,0,6,18,0,3,1,1,33.36,36.998000000000005,39.0,19.0012,52,414,466,Weekday
2011-06-09,2,0,6,19,0,3,1,2,31.479999999999997,32.9984,39.0,22.0028,55,271,326,Weekday
2011-06-09,2,0,6,20,0,3,1,2,29.6,32.001799999999996,43.0,12.998000000000001,40,214,254,Weekday
2011-06-09,2,0,6,21,0,3,1,3,27.72,30.001999999999995,52.0,0.0,29,142,171,Weekday
2011-06-09,2,0,6,22,0,3,1,2,26.78,28.998799999999996,57.99999999999999,11.0014,22,131,153,Weekday
2011-06-09,2,0,6,23,0,3,1,2,26.78,30.001999999999995,56.99999999999999,11.0014,15,82,97,Weekday
2011-06-10,2,0,6,0,0,4,1,3,24.9,26.998999999999995,65.0,15.001299999999999,8,61,69,Weekday
2011-06-10,2,0,6,1,0,4,1,3,24.9,26.998999999999995,65.0,15.001299999999999,5,18,23,Weekday
2011-06-10,2,0,6,2,0,4,1,1,23.96,26.002399999999994,69.0,11.0014,6,7,13,Weekday
2011-06-10,2,0,6,3,0,4,1,1,23.96,26.002399999999994,69.0,11.0014,3,3,6,Weekday
2011-06-10,2,0,6,4,0,4,1,1,23.020000000000003,24.0026,78.0,11.0014,0,4,4,Weekday
2011-06-10,2,0,6,5,0,4,1,1,23.020000000000003,24.0026,78.0,11.0014,0,28,28,Weekday
2011-06-10,2,0,6,6,0,4,1,1,23.020000000000003,24.0026,78.0,6.0032,10,94,104,Weekday
2011-06-10,2,0,6,7,0,4,1,1,25.839999999999996,28.998799999999996,66.0,7.0015,25,242,267,Weekday
2011-06-10,2,0,6,8,0,4,1,1,26.78,28.998799999999996,57.99999999999999,8.9981,29,423,452,Weekday
2011-06-10,2,0,6,9,0,4,1,1,27.72,30.001999999999995,55.00000000000001,0.0,37,176,213,Weekday
2011-06-10,2,0,6,10,0,4,1,1,28.660000000000004,30.998599999999996,52.0,0.0,23,88,111,Weekday
2011-06-10,2,0,6,11,0,4,1,1,30.54,34.0016,46.0,0.0,46,107,153,Weekday
2011-06-10,2,0,6,12,0,4,1,1,31.479999999999997,34.0016,44.0,8.9981,40,167,207,Weekday
2011-06-10,2,0,6,13,0,4,1,1,31.479999999999997,34.0016,44.0,7.0015,40,149,189,Weekday
2011-06-10,2,0,6,14,0,4,1,1,32.42,34.998200000000004,39.0,0.0,44,121,165,Weekday
2011-06-10,2,0,6,15,0,4,1,1,31.479999999999997,34.0016,44.0,7.0015,49,163,212,Weekday
2011-06-10,2,0,6,16,0,4,1,1,30.54,36.001400000000004,56.00000000000001,19.999499999999998,46,239,285,Weekday
2011-06-10,2,0,6,17,0,4,1,1,30.54,34.998200000000004,52.0,15.001299999999999,63,454,517,Weekday
2011-06-10,2,0,6,18,0,4,1,1,29.6,34.998200000000004,59.0,15.001299999999999,96,367,463,Weekday
2011-06-10,2,0,6,19,0,4,1,1,28.660000000000004,32.9984,59.0,12.998000000000001,61,245,306,Weekday
2011-06-10,2,0,6,20,0,4,1,1,27.72,30.998599999999996,62.0,7.0015,53,197,250,Weekday
2011-06-10,2,0,6,21,0,4,1,1,27.72,32.001799999999996,66.0,8.9981,55,163,218,Weekday
2011-06-10,2,0,6,22,0,4,1,1,25.839999999999996,30.001999999999995,74.0,16.997899999999998,40,145,185,Weekday
2011-06-10,2,0,6,23,0,4,1,1,25.839999999999996,30.001999999999995,74.0,11.0014,36,110,146,Weekday
2011-06-11,2,0,6,0,0,5,0,1,24.9,28.002199999999995,79.0,8.9981,28,89,117,Weekend
2011-06-11,2,0,6,1,0,5,0,1,24.9,28.002199999999995,79.0,6.0032,10,67,77,Weekend
2011-06-11,2,0,6,2,0,5,0,1,24.9,28.002199999999995,79.0,7.0015,10,50,60,Weekend
2011-06-11,2,0,6,3,0,5,0,1,23.96,26.002399999999994,83.0,6.0032,10,18,28,Weekend
2011-06-11,2,0,6,4,0,5,0,1,23.96,26.002399999999994,79.0,6.0032,4,9,13,Weekend
2011-06-11,2,0,6,5,0,5,0,1,23.96,26.002399999999994,74.0,8.9981,4,12,16,Weekend
2011-06-11,2,0,6,6,0,5,0,1,24.9,26.998999999999995,61.0,8.9981,9,31,40,Weekend
2011-06-11,2,0,6,7,0,5,0,1,25.839999999999996,28.002199999999995,57.99999999999999,12.998000000000001,18,50,68,Weekend
2011-06-11,2,0,6,8,0,5,0,1,26.78,28.998799999999996,57.99999999999999,12.998000000000001,32,111,143,Weekend
2011-06-11,2,0,6,9,0,5,0,1,26.78,28.998799999999996,62.0,8.9981,59,171,230,Weekend
2011-06-11,2,0,6,10,0,5,0,1,26.78,28.998799999999996,57.99999999999999,11.0014,91,173,264,Weekend
2011-06-11,2,0,6,11,0,5,0,1,27.72,30.998599999999996,62.0,8.9981,110,215,325,Weekend
2011-06-11,2,0,6,12,0,5,0,1,29.6,34.0016,55.00000000000001,15.001299999999999,112,235,347,Weekend
2011-06-11,2,0,6,13,0,5,0,1,29.6,34.0016,55.00000000000001,12.998000000000001,150,237,387,Weekend
2011-06-11,2,0,6,14,0,5,0,1,30.54,34.998200000000004,49.0,7.0015,148,232,380,Weekend
2011-06-11,2,0,6,15,0,5,0,1,30.54,34.998200000000004,49.0,7.0015,142,232,374,Weekend
2011-06-11,2,0,6,16,0,5,0,2,29.6,32.001799999999996,46.0,12.998000000000001,169,225,394,Weekend
2011-06-11,2,0,6,17,0,5,0,2,26.78,28.998799999999996,57.99999999999999,11.0014,147,190,337,Weekend
2011-06-11,2,0,6,18,0,5,0,2,25.839999999999996,28.998799999999996,62.0,8.9981,131,155,286,Weekend
2011-06-11,2,0,6,19,0,5,0,1,24.9,26.998999999999995,65.0,12.998000000000001,97,167,264,Weekend
2011-06-11,2,0,6,20,0,5,0,1,23.96,26.002399999999994,74.0,16.997899999999998,95,180,275,Weekend
2011-06-11,2,0,6,21,0,5,0,1,23.020000000000003,24.999200000000002,74.0,15.001299999999999,76,144,220,Weekend
2011-06-11,2,0,6,22,0,5,0,1,23.020000000000003,24.0026,78.0,15.001299999999999,53,137,190,Weekend
2011-06-11,2,0,6,23,0,5,0,1,23.020000000000003,24.999200000000002,74.0,7.0015,24,107,131,Weekend
2011-06-12,2,0,6,0,0,6,0,1,23.020000000000003,24.0026,78.0,15.001299999999999,19,100,119,Weekend
2011-06-12,2,0,6,1,0,6,0,1,22.080000000000002,22.0028,83.0,7.0015,19,74,93,Weekend
2011-06-12,2,0,6,2,0,6,0,1,22.080000000000002,22.0028,89.0,16.997899999999998,9,57,66,Weekend
2011-06-12,2,0,6,3,0,6,0,1,22.080000000000002,22.0028,89.0,19.0012,8,20,28,Weekend
2011-06-12,2,0,6,4,0,6,0,1,21.14,20.9996,88.0,11.0014,8,6,14,Weekend
2011-06-12,2,0,6,5,0,6,0,1,21.14,20.9996,88.0,15.001299999999999,5,5,10,Weekend
2011-06-12,2,0,6,6,0,6,0,1,21.14,20.9996,88.0,7.0015,5,9,14,Weekend
2011-06-12,2,0,6,7,0,6,0,1,22.080000000000002,22.9994,78.0,7.0015,7,27,34,Weekend
2011-06-12,2,0,6,8,0,6,0,1,24.9,28.002199999999995,74.0,0.0,28,64,92,Weekend
2011-06-12,2,0,6,9,0,6,0,1,25.839999999999996,28.998799999999996,66.0,0.0,75,107,182,Weekend
2011-06-12,2,0,6,10,0,6,0,1,27.72,30.998599999999996,57.99999999999999,6.0032,120,191,311,Weekend
2011-06-12,2,0,6,11,0,6,0,1,28.660000000000004,32.001799999999996,55.00000000000001,7.0015,131,236,367,Weekend
2011-06-12,2,0,6,12,0,6,0,1,30.54,34.0016,46.0,0.0,176,244,420,Weekend
2011-06-12,2,0,6,13,0,6,0,1,28.660000000000004,32.9984,59.0,19.0012,109,264,373,Weekend
2011-06-12,2,0,6,14,0,6,0,1,30.54,36.001400000000004,56.00000000000001,16.997899999999998,96,219,315,Weekend
2011-06-12,2,0,6,15,0,6,0,1,29.6,34.998200000000004,59.0,19.999499999999998,142,218,360,Weekend
2011-06-12,2,0,6,16,0,6,0,3,23.96,26.002399999999994,83.0,19.0012,115,235,350,Weekend
